epoch,loss_train,accuracy_train,lr,elapsed,loss_valid,accuracy_valid
0,0.7125444628975608,0.5113636363636364,0.0003,00:07,0.7003225453694661,38.333333333333336
1,0.6977119445800781,0.5352272727272728,0.0002997040092642407,00:00,0.6606255340576171,46.666666666666664
2,0.6853750749067826,0.5386363636363637,0.0002988172051971717,00:00,0.6873345184326172,49.333333333333336
3,0.6852525147524747,0.5431818181818182,0.0002973430876093033,00:00,0.6720888773600261,56.00000000000001
4,0.6771642078052867,0.5590909090909091,0.00029528747416929463,00:00,0.685258280436198,54.333333333333336
5,0.6789230086586692,0.5636363636363636,0.00029265847744427303,00:00,0.6934607187906902,50.0
6,0.6779434897682883,0.5522727272727272,0.0002894664728832377,00:00,0.6927222188313802,49.666666666666664
7,0.6650546203960072,0.5886363636363636,0.000285724057869903,00:00,0.6890595245361328,51.0
8,0.6641959710554644,0.5875,0.00028144600200657956,00:00,0.6860353342692057,50.66666666666667
9,0.6705724976279519,0.5693181818181818,0.0002766491888253023,00:00,0.6878135935465495,50.33333333333333
10,0.6735101656480269,0.5568181818181818,0.00027135254915624217,00:00,0.6901277669270833,50.0
11,0.6637856136668813,0.5897727272727272,0.0002655769864163684,00:00,0.6888124847412109,51.66666666666667
12,0.6641994909806685,0.5965909090909091,0.0002593452941132117,00:00,0.6906783294677734,50.0
13,0.6618934934789484,0.5897727272727272,0.0002526820658893033,00:00,0.6873129526774089,51.33333333333333
14,0.6627908836711537,0.5954545454545455,0.0002456135984623034,00:00,0.6887108612060547,51.66666666666667
15,0.6637874559922652,0.5852272727272727,0.00023816778784387096,00:00,0.6885328674316407,49.0
16,0.6586501641706987,0.5863636363636363,0.00023037401924684944,00:00,0.6889123789469401,51.33333333333333
17,0.6635205528952859,0.5931818181818181,0.00022226305111525726,00:00,0.6913622029622396,51.66666666666667
18,0.6637699734080922,0.5943181818181819,0.00021386689373476087,00:00,0.6888886006673177,52.33333333333333
19,0.646934682672674,0.5988636363636364,0.00020521868290270169,00:00,0.6913531748453776,50.33333333333333
20,0.656905443018133,0.5954545454545455,0.00019635254915624208,00:00,0.6898084513346354,51.66666666666667
21,0.646377403085882,0.6409090909090909,0.00018730348307472816,00:00,0.6883585611979167,53.0
22,0.6523086071014405,0.6011363636363637,0.00017810719718785867,00:00,0.6865408833821615,51.33333333333333
23,0.6545802029696378,0.6170454545454546,0.00016879998503464564,00:00,0.688661626180013,52.33333333333333
24,0.6413342129100453,0.6261363636363636,0.000159418577929397,00:00,0.6910062408447266,52.33333333333333
25,0.6400074221871116,0.6295454545454545,0.00015,00:00,0.6877620188395183,52.666666666666664
26,0.6432506214488637,0.6147727272727272,0.000140581422070603,00:00,0.6876334126790364,52.33333333333333
27,0.644983772798018,0.6227272727272727,0.000140581422070603,00:00,0.6893056996663411,51.66666666666667
28,0.6408888730135831,0.6125,0.000140581422070603,00:00,0.6943480428059896,51.66666666666667
29,0.6372191775928844,0.6329545454545454,0.000140581422070603,00:00,0.6587597910563151,57.333333333333336
30,0.6251478888771751,0.6659090909090909,0.000140581422070603,00:00,0.6225438435872396,63.66666666666667
31,0.6093426617709073,0.6829545454545455,0.000140581422070603,00:00,0.669415537516276,59.0
32,0.5702520283785734,0.7079545454545455,0.000140581422070603,00:00,0.6762238566080729,55.00000000000001
33,0.5424775470386852,0.7431818181818182,0.000140581422070603,00:00,0.6408633168538411,59.0
34,0.4880929643457586,0.7886363636363637,0.000140581422070603,00:00,0.6839103698730469,56.666666666666664
35,0.4620311043479226,0.8113636363636364,0.000140581422070603,00:00,0.6619973500569661,64.66666666666666
36,0.37731973041187633,0.865909090909091,0.000140581422070603,00:00,0.5427546564737956,79.0
37,0.34317576018246737,0.8931818181818182,0.000140581422070603,00:00,0.5083658218383789,80.0
38,0.28617404157465154,0.9227272727272727,0.000140581422070603,00:00,0.5129300816853841,82.0
39,0.2642899729988792,0.9261363636363636,0.000140581422070603,00:00,0.5050984573364258,83.66666666666667
40,0.21571260365572842,0.9522727272727273,0.000140581422070603,00:00,0.6340700658162435,77.0
41,0.19154578989202325,0.9602272727272727,0.000140581422070603,00:00,0.5216508865356445,79.66666666666666
42,0.17348484992980956,0.9636363636363636,0.000140581422070603,00:00,0.4944770685831706,79.66666666666666
43,0.14018827134912665,0.9806818181818182,0.000140581422070603,00:00,0.5341541290283203,82.0
44,0.1385287035595287,0.9704545454545455,0.000140581422070603,00:00,0.5094817733764648,78.33333333333333
45,0.11735311963341453,0.9829545454545454,0.000140581422070603,00:00,0.5345853805541992,75.0
46,0.09731943390586159,0.9886363636363636,0.000140581422070603,00:00,0.49233751932779946,79.0
47,0.09570436152544888,0.9897727272727272,0.000140581422070603,00:00,0.46695863087972006,81.33333333333333
48,0.08177284652536565,0.990909090909091,0.000140581422070603,00:00,0.44804449717203776,84.0
49,0.0761591678315943,0.9931818181818182,0.000140581422070603,00:00,0.4921675109863281,82.0
