epoch,loss_train,accuracy_train,lr,elapsed,loss_valid,accuracy_valid
0,0.3707693980799781,53.111111111111114,0.0014991046030060759,00:26,0.3938295873006185,41.66666666666667
1,0.2930765466557609,71.22222222222223,0.0014953259393704471,00:06,0.38313641866048176,50.0
2,0.23761011991235945,83.44444444444444,0.001488605814759156,00:06,0.38014214833577475,53.333333333333336
3,0.20854983396000332,85.88888888888889,0.00147897075043391,00:06,0.3780676523844401,59.66666666666667
4,0.17636693351798588,89.22222222222223,0.0014664587715917578,00:06,0.3723190180460612,56.666666666666664
5,0.15447631809446546,90.66666666666667,0.0014511192572970108,00:06,0.3685308583577474,60.0
6,0.12891302092207801,93.55555555555556,0.0014330127456046327,00:06,0.31574442545572917,63.66666666666667
7,0.10560042825010088,94.77777777777777,0.0014122106946441951,00:06,0.3004589907328288,68.66666666666667
8,0.0988895951045884,94.77777777777777,0.0013887952006072857,00:06,0.2879498481750488,71.0
9,0.08248343235916561,96.0,0.0013628586737513464,00:06,0.2972975158691406,71.33333333333334
10,0.07166502873102824,96.66666666666667,0.0013345034736986056,00:06,0.27880903244018557,71.66666666666667
11,0.06638654776745373,96.55555555555556,0.001303841505469413,00:06,0.2934253438313802,67.66666666666666
12,0.05922265557779206,96.77777777777777,0.0012709937778442482,00:06,0.2856826909383138,72.33333333333334
13,0.05168374296691683,96.88888888888889,0.0012360899257973482,00:06,0.27648441950480146,71.66666666666667
14,0.046410715414418116,97.22222222222223,0.0011992676988866894,00:06,0.2794159317016602,73.0
15,0.04112933741675483,97.22222222222223,0.0011606724176194128,00:06,0.2772375806172689,74.0
16,0.03575911993781725,97.55555555555556,0.0011204563999381732,00:06,0.2685283406575521,75.0
17,0.03508696767191092,97.55555555555556,0.001078778360091808,00:06,0.28273849487304686,71.33333333333334
18,0.029394493334823184,97.77777777777777,0.0010358027822627057,00:06,0.28101160685221355,72.66666666666667
19,0.03157540058924092,97.77777777777777,0.0009916992714228835,00:06,0.28531739552815755,74.66666666666667
20,0.026603740743464895,97.77777777777777,0.0009466418839806486,00:06,0.2772158432006836,73.0
21,0.027842419428957835,97.55555555555556,0.0009008084408594736,00:06,0.2830840301513672,71.66666666666667
22,0.024124622862372134,97.77777777777777,0.000854379825720049,00:06,0.2881215731302897,68.66666666666667
23,0.019240990177624755,97.77777777777777,0.000807539271095114,00:06,0.2868113899230957,68.66666666666667
24,0.017877558349735208,97.77777777777777,0.0007604716352543591,00:06,0.2810007095336914,72.0
25,0.016556493731008634,97.77777777777777,0.0007133626726532901,00:06,0.27700284322102864,70.33333333333334
26,0.017750007307363883,97.77777777777777,0.000666398300845256,00:06,0.2784371630350749,72.0
27,0.017802409310307767,97.77777777777777,0.0006197638667498023,00:06,0.2810674794514974,70.0
28,0.01939374953508377,97.55555555555556,0.0005736434151730574,00:06,0.28121648788452147,71.33333333333334
29,0.01698226450632016,97.77777777777777,0.0005282189624669652,00:06,0.2829085286458333,70.0
30,0.019782477161950536,97.77777777777777,0.00048366977819389734,00:06,0.2893143145243327,71.33333333333334
31,0.014245433008505238,97.77777777777777,0.0004401716776315938,00:06,0.2913310432434082,70.0
32,0.017064412745336693,97.66666666666667,0.0003978963279105821,00:06,0.28844311396280925,69.33333333333334
33,0.015215937048196793,97.66666666666667,0.00035701057052244087,00:06,0.28837355931599934,71.33333333333334
34,0.013676359732117917,97.77777777777777,0.0003176757628726552,00:06,0.2866395632425944,69.66666666666667
35,0.014072689848641554,97.77777777777777,0.00028004714147665495,00:06,0.28819706598917644,71.33333333333334
36,0.012793486058298085,97.77777777777777,0.0002442732093122077,00:06,0.29213986078898113,70.66666666666667
37,0.011068986832267709,97.77777777777777,0.00021049514974601178,00:06,0.2924667803446452,71.33333333333334
38,0.011901877768751647,97.77777777777777,0.0001788462693474475,00:06,0.2910529327392578,73.0
39,0.013937920952836672,97.77777777777777,0.0001494514717884499,00:06,0.2933257293701172,70.66666666666667
40,0.013954809659885036,97.77777777777777,0.00012242676490577877,00:06,0.29743899663289386,69.33333333333334
41,0.014552476919359632,97.77777777777777,9.787880287108575e-05,00:06,0.29313718795776367,71.66666666666667
42,0.011437639490597777,97.77777777777777,7.59044652756249e-05,00:06,0.29766658147176106,70.0
43,0.010930659197684791,97.77777777777777,5.6590474790765235e-05,00:06,0.2973554547627767,70.0
44,0.01492716713498036,97.77777777777777,4.001305491322771e-05,00:06,0.2941803868611654,71.33333333333334
45,0.013655423807601133,97.77777777777777,2.6237629145766358e-05,00:06,0.2951701990763346,71.0
46,0.01091995028158029,97.77777777777777,1.5318562800491877e-05,00:06,0.29865093231201173,70.0
47,0.00971258245408535,97.77777777777777,7.298948443822312e-06,00:06,0.29477675755818683,71.66666666666667
48,0.01165990779797236,97.77777777777777,2.2104358298098146e-06,00:06,0.2969858360290527,71.33333333333334
49,0.013608374529414706,97.77777777777777,7.310699302165435e-08,00:06,0.29758591334025064,70.0
