epoch,loss_train,accuracy_train,lr,elapsed,loss_valid,accuracy_valid
0,6.4553153779771595,0.8888888888888888,0.0019988061373414343,01:06,6.530196329752604,0.0
1,4.72388415866428,12.555555555555555,0.0019937679191605966,00:23,5.161084187825521,0.33333333333333337
2,3.056940608554416,50.0,0.001984807753012208,00:23,3.831482137044271,33.0
3,1.9517377879884508,73.55555555555556,0.0019719610005785463,00:24,2.19118413289388,77.66666666666666
4,1.245930724673801,79.55555555555556,0.0019552783621223434,00:24,1.343173828125,74.0
5,0.888447728421953,81.33333333333333,0.0019348256763960143,00:24,1.32331787109375,71.66666666666667
6,0.714010132683648,82.22222222222223,0.001910683660806177,00:24,0.8674366251627604,76.66666666666667
7,0.6188730266359117,84.88888888888889,0.001882947592858927,00:24,0.7784778340657552,79.33333333333333
8,0.5985625916057162,84.11111111111111,0.0018517269341430476,00:24,0.7833179473876953,78.33333333333333
9,0.5435605810748206,84.66666666666667,0.0018171448983351284,00:24,0.6796018218994141,80.0
10,0.5378528469138675,83.0,0.0017793379649314743,00:24,0.751228281656901,72.66666666666667
11,0.4977555109394921,86.44444444444444,0.0017384553406258841,00:24,0.6616283416748047,82.66666666666667
12,0.48951152629322475,86.22222222222223,0.0016946583704589974,00:25,0.6709790802001954,83.33333333333334
13,0.46511615647210014,87.0,0.001648119901063131,00:24,0.6861784235636393,82.33333333333334
14,0.459821879863739,87.33333333333333,0.0015990235985155858,00:24,0.7032166544596354,81.33333333333333
15,0.4550871219899919,88.22222222222223,0.0015475632234925503,00:25,0.6604227066040039,82.33333333333334
16,0.4613715410232544,87.11111111111111,0.001493941866584231,00:25,0.6661884562174479,78.66666666666666
17,0.4602828290727403,88.66666666666667,0.0014383711467890773,00:25,0.6782474517822266,80.0
18,0.45132682389683193,87.77777777777777,0.0013810703763502744,00:25,0.6532907104492187,80.33333333333333
19,0.44377893540594315,88.22222222222223,0.0013222656952305112,00:25,0.673457171122233,76.33333333333333
20,0.4362536205185784,88.22222222222223,0.0012621891786408648,00:25,0.6474833552042644,79.33333333333333
21,0.4306514494948917,88.44444444444444,0.0012010779211459649,00:25,0.653096809387207,78.66666666666666
22,0.4279758764637841,88.44444444444444,0.0011391731009600654,00:25,0.6453163274129232,79.66666666666666
23,0.4281400839487712,88.44444444444444,0.0010767190281268187,00:25,0.625678342183431,82.0
24,0.42054130633672077,88.66666666666667,0.0010139621803391455,00:25,0.6217322540283203,82.66666666666667
25,0.4227550956938002,88.33333333333333,0.0009511502302043867,00:25,0.6196149444580078,82.0
26,0.4123614927132924,88.88888888888889,0.0008885310677936747,00:25,0.6083521906534831,78.66666666666666
27,0.41218523846732247,89.66666666666667,0.0008263518223330697,00:25,0.602833735148112,84.0
28,0.4210257960690392,88.44444444444444,0.00076485788689741,00:25,0.6118749491373698,81.33333333333333
29,0.4059540099567837,89.33333333333333,0.0007042919499559536,00:25,0.6009536870320638,82.0
30,0.4179830120669471,88.44444444444444,0.0006448930375918631,00:25,0.5889906311035156,82.66666666666667
31,0.40015460716353524,90.11111111111111,0.0005868955701754583,00:25,0.5843557739257812,83.0
32,0.39451633559332955,90.11111111111111,0.0005305284372141095,00:25,0.5874374008178711,83.33333333333334
33,0.42484912276268005,88.55555555555556,0.00047601409402992103,00:25,0.5845964431762696,82.66666666666667
34,0.4156211250358158,88.77777777777777,0.00042356768383020683,00:25,0.5886972173055013,81.66666666666667
35,0.4109456009334988,89.11111111111111,0.0003733961886355398,00:25,0.5883142852783203,83.0
36,0.39180423816045123,89.55555555555556,0.00032569761241627693,00:25,0.58873597462972,82.33333333333334
37,0.39546826481819153,90.11111111111111,0.00028066019966134904,00:25,0.5947337722778321,81.66666666666667
38,0.4049290981557634,88.55555555555556,0.00023846169246326344,00:25,0.5910924021402995,81.66666666666667
39,0.3914974331855774,90.0,0.00019926862905126665,00:25,0.5906192906697592,82.0
40,0.40939948293897843,88.44444444444444,0.00016323568654103837,00:25,0.5861504491170247,83.33333333333334
41,0.3831571737925212,90.11111111111111,0.000130505070494781,00:25,0.5866568501790365,82.66666666666667
42,0.40321747461954754,89.11111111111111,0.00010120595370083318,00:25,0.5846772638956705,82.66666666666667
43,0.3825440439913008,90.44444444444444,7.545396638768698e-05,00:25,0.5864431126912435,82.0
44,0.4077877899010976,87.77777777777777,5.335073988430372e-05,00:25,0.5849388758341472,82.33333333333334
45,0.37764181362258065,91.22222222222223,3.4983505527688585e-05,00:25,0.585810686747233,82.0
46,0.3906276358498467,89.88888888888889,2.0424750400655943e-05,00:25,0.585871467590332,82.66666666666667
47,0.37882403201527065,89.88888888888889,9.731931258429638e-06,00:25,0.5835824203491211,83.33333333333334
48,0.3838731547196706,91.0,2.947247773079753e-06,00:25,0.585715586344401,82.0
49,0.4055354164706336,87.55555555555556,9.747599069576118e-08,00:25,0.5839451471964519,83.0
 
