epoch,loss_train,accuracy_train,lr,elapsed,loss_valid,accuracy_valid
0,4.465407146107067,0.425,0.0004762067631165048,00:10,6808654.933333334,50.0
1,2.235253351384943,0.5,0.00038395669874474915,00:02,1264.6311979166667,50.0
2,1.8991486636075106,0.5,0.00025,00:02,2.1148909759521484,50.0
3,1.7980731097134677,0.5011363636363636,0.00011604330125525081,00:02,0.8258771260579427,50.0
4,1.6075794566761363,0.49772727272727274,2.379323688349519e-05,00:02,0.8129447937011719,50.0
5,1.5553952303799716,0.5011363636363636,1.9713246713805866e-06,00:02,0.8086579132080078,50.0
6,1.5840875972401012,0.5,5.737168930605266e-05,00:02,0.8079893747965495,50.0
7,1.4057883002541283,0.5,0.00017274575140626308,00:02,0.804696528116862,50.0
8,1.4053511012684214,0.5022727272727273,0.0003121724717912138,00:02,0.8066387939453125,50.0
9,1.3746320897882636,0.5340909090909091,0.0004322421568553528,00:02,0.8195070648193359,50.66666666666667
10,1.196671572598544,0.5511363636363636,0.0004955718126821722,00:02,0.8650806172688802,49.0
11,0.9896002942865545,0.5659090909090909,0.00048244412147206283,00:02,0.9033482869466146,43.0
12,0.95970665324818,0.5568181818181818,0.0003969463130731185,00:02,4.1469673156738285,36.0
13,0.9256525039672852,0.5659090909090909,0.00026569762988232833,00:02,0.8580374145507812,49.0
14,0.8775530555031517,0.5636363636363636,0.00012956158147457112,00:02,0.8257984415690104,50.0
15,0.8484944430264559,0.5829545454545455,3.092332998903424e-05,00:02,0.8184007771809896,50.0
16,0.8514930031516336,0.5727272727272728,4.933178929320825e-07,00:02,0.8164227294921875,50.0
17,0.8473523400046609,0.5806818181818182,4.7745751406263055e-05,00:02,0.8139724477132162,50.0
18,0.8365586020729758,0.5761363636363637,0.00015796886182883047,00:02,0.8069802856445313,50.0
19,0.8332469246604226,0.5988636363636364,0.0002968453286464312,00:02,0.8004552714029948,50.0
20,0.8195925842631947,0.5818181818181818,0.0004211367764821723,00:02,0.797116928100586,52.33333333333333
21,0.8059984077106822,0.5511363636363636,0.0004921457902821578,00:02,0.7947240447998047,51.0
22,0.7860512776808305,0.5636363636363636,0.00048776412907378856,00:02,0.8366378784179688,51.66666666666667
23,0.7485728870738636,0.6443181818181818,0.00040935599743717243,00:02,0.8056869252522787,52.666666666666664
24,0.7371736699884588,0.65,0.000281333308391076,00:02,0.7933734130859375,53.666666666666664
25,0.7273316123268821,0.6590909090909091,0.0001435551771087321,00:02,0.792934087117513,53.333333333333336
26,0.725232592496005,0.6579545454545455,3.891801862449609e-05,00:02,0.7921400960286459,53.333333333333336
27,0.7094930562106045,0.6738636363636363,2.7755575615628914e-20,00:02,0.7933353932698568,53.333333333333336
28,0.734034572948109,0.6625,3.8918018624496174e-05,00:02,0.7956873067220052,53.333333333333336
29,0.7056370128284801,0.6738636363636363,0.00014355517710873183,00:02,0.7965164947509765,53.0
30,0.7064442677931352,0.6670454545454545,0.00028133330839107617,00:02,0.7982042948404948,53.0
31,0.6917803417552602,0.6863636363636364,0.0004093559974371719,00:02,0.7995388285319011,54.0
32,0.672810528495095,0.7102272727272727,0.0004877641290737885,00:02,0.781893310546875,56.666666666666664
33,0.6633975289084695,0.7284090909090909,0.000492145790282158,00:02,0.7686004638671875,59.66666666666667
34,0.5888854416933926,0.7909090909090909,0.0004211367764821725,00:02,0.7506412760416666,63.0
35,0.5925165219740434,0.8022727272727272,0.00029684532864643066,00:02,0.7373418935139974,65.66666666666666
36,0.5344695741480047,0.8352272727272727,0.00015796886182883077,00:02,0.7203312174479166,66.66666666666666
37,0.5087125561454079,0.8511363636363637,4.774575140626325e-05,00:02,0.7149878946940104,67.0
38,0.5047407670454546,0.8534090909090909,4.933178929321103e-07,00:02,0.7107747141520182,67.33333333333333
39,0.49466567472978074,0.8636363636363636,3.0923329989034106e-05,00:02,0.6972268422444662,68.0
40,0.4970977479761297,0.8590909090909091,0.00012956158147457125,00:02,0.6966360727945964,68.33333333333333
41,0.5021103208715265,0.8511363636363637,0.00026569762988232757,00:02,0.6827474212646485,68.33333333333333
42,0.48033205379139293,0.865909090909091,0.00039694631307311845,00:02,0.7118446604410807,70.0
43,0.4782059756192294,0.8715909090909091,0.0004824441214720626,00:02,0.7044544474283854,71.66666666666667
44,0.516787693717263,0.8534090909090909,0.0004955718126821721,00:02,0.7386948903401692,70.66666666666667
45,0.4532199209386652,0.8738636363636364,0.0004322421568553532,00:02,0.6968159103393554,72.0
46,0.44392147064208987,0.8875,0.00031217247179121405,00:02,0.6595661417643229,76.0
47,0.4164951216090809,0.9034090909090909,0.00017274575140626338,00:02,0.6483021036783854,76.0
48,0.41796986839988015,0.8954545454545455,5.737168930605333e-05,00:02,0.6460011164347331,76.66666666666667
49,0.4373971809040416,0.8852272727272728,1.971324671380503e-06,00:02,0.6310136667887369,77.0
