epoch,loss_train,accuracy_train,lr,elapsed,loss_valid,accuracy_valid
0,0.36693227074363016,0.5738636363636364,1e-05,00:10,0.36774611155192055,50.0
1,0.36221129244024103,0.6761363636363636,1e-05,00:02,0.365500005086263,42.333333333333336
2,0.35287766673348164,0.8238636363636364,1e-05,00:02,0.3594353103637695,62.66666666666667
3,0.3410116065632213,0.8329545454545455,1e-05,00:02,0.34752689361572264,74.0
4,0.32725537040016867,0.8477272727272728,1e-05,00:02,0.33060471216837567,76.0
5,0.3133752259341153,0.8613636363636363,1e-05,00:02,0.3158189010620117,76.33333333333333
6,0.30109176418998024,0.875,1e-05,00:02,0.3092395973205566,78.66666666666666
7,0.28949947573921897,0.8761363636363636,1e-05,00:02,0.305901985168457,78.0
8,0.2771349213340066,0.8806818181818182,1e-05,00:02,0.3036653772989909,77.33333333333333
9,0.26614168990742076,0.8897727272727273,1e-05,00:02,0.30109292348225913,77.66666666666666
10,0.257305383682251,0.8829545454545454,1e-05,00:02,0.29771240234375,77.33333333333333
11,0.24331404946067117,0.8965909090909091,1e-05,00:02,0.29686672846476236,76.66666666666667
12,0.2315078778700395,0.9068181818181819,1e-05,00:02,0.29402626673380533,77.66666666666666
13,0.22164337635040282,0.9,1e-05,00:02,0.2894468625386556,78.33333333333333
14,0.20909551923925226,0.928409090909091,1e-05,00:02,0.28542373021443684,82.66666666666667
15,0.20131261131980202,0.9375,2.0000000000000003e-06,00:02,0.279463628133138,85.0
16,0.19697952595624058,0.9454545454545454,2.0000000000000003e-06,00:02,0.27629440307617187,84.33333333333334
17,0.19515209631486372,0.9454545454545454,2.0000000000000003e-06,00:02,0.2757200749715169,82.33333333333334
18,0.19310435923663052,0.95,2.0000000000000003e-06,00:02,0.27723257064819334,80.66666666666666
19,0.18980539495294743,0.95,2.0000000000000003e-06,00:02,0.2772552235921224,80.33333333333333
20,0.18895361206748268,0.946590909090909,2.0000000000000003e-06,00:02,0.27602088928222657,80.66666666666666
21,0.18827751983295787,0.9443181818181818,2.0000000000000003e-06,00:02,0.2762691307067871,79.66666666666666
22,0.18266041603955355,0.9545454545454546,2.0000000000000003e-06,00:02,0.27495983759562176,80.33333333333333
23,0.18404700539328836,0.9431818181818182,2.0000000000000003e-06,00:02,0.27316077550252277,80.33333333333333
24,0.18023111603476785,0.9522727272727273,2.0000000000000003e-06,00:02,0.27007205963134767,81.0
25,0.179350547357039,0.9454545454545454,2.0000000000000003e-06,00:02,0.26873401006062825,80.33333333333333
26,0.1733747048811479,0.9545454545454546,2.0000000000000003e-06,00:02,0.2672299830118815,80.33333333333333
27,0.1745018655603582,0.9534090909090909,2.0000000000000003e-06,00:02,0.26411674499511717,79.66666666666666
28,0.17276948256926103,0.9488636363636364,2.0000000000000003e-06,00:02,0.26379830678304034,78.33333333333333
29,0.16929347948594528,0.9556818181818182,2.0000000000000003e-06,00:02,0.262433598836263,78.66666666666666
30,0.16612683968110517,0.9613636363636363,4.000000000000001e-07,00:02,0.2628485107421875,76.33333333333333
31,0.1677551713856784,0.9568181818181818,4.000000000000001e-07,00:02,0.2624631881713867,77.0
32,0.16597183834422718,0.9545454545454546,4.000000000000001e-07,00:02,0.26286222457885744,77.0
33,0.16561472849412398,0.9579545454545455,4.000000000000001e-07,00:02,0.26307706197102865,75.66666666666667
34,0.16697874069213867,0.9556818181818182,4.000000000000001e-07,00:02,0.2635526657104492,74.33333333333333
35,0.16496411670338024,0.9579545454545455,4.000000000000001e-07,00:02,0.26224167505900065,76.66666666666667
36,0.16243674213236028,0.9613636363636363,4.000000000000001e-07,00:02,0.26272605895996093,76.33333333333333
37,0.1616225925358859,0.9693181818181819,4.000000000000001e-07,00:02,0.2614692751566569,77.33333333333333
38,0.1606902772730047,0.9647727272727272,4.000000000000001e-07,00:02,0.26193677266438803,77.33333333333333
39,0.16182076930999756,0.9625,4.000000000000001e-07,00:02,0.2617424456278483,76.33333333333333
40,0.16416991515593096,0.9579545454545455,8.000000000000003e-08,00:02,0.2616641235351562,76.33333333333333
41,0.16415185928344728,0.9556818181818182,8.000000000000003e-08,00:02,0.26105098724365233,76.0
42,0.16662899364124645,0.946590909090909,8.000000000000003e-08,00:02,0.2614250946044922,77.33333333333333
43,0.16521540988575328,0.9545454545454546,8.000000000000003e-08,00:02,0.2613209088643392,76.33333333333333
44,0.16247719201174649,0.9636363636363636,8.000000000000003e-08,00:02,0.26068631490071614,76.33333333333333
45,0.1594408696348017,0.9647727272727272,8.000000000000003e-08,00:02,0.25929238001505533,77.33333333333333
46,0.15868106213482944,0.9704545454545455,8.000000000000003e-08,00:02,0.2611429278055827,76.33333333333333
47,0.16239765232259576,0.9602272727272727,8.000000000000003e-08,00:02,0.2626259740193685,75.0
48,0.16153129122473978,0.9670454545454545,8.000000000000003e-08,00:02,0.26091846466064456,76.66666666666667
49,0.16139070987701415,0.9659090909090909,8.000000000000003e-08,00:02,0.2632638168334961,73.66666666666667
